ID;areaGobierno;delegacion;servicio;departamento;nivelPuesto;puesto;nombrePuesto;tipoPuesto;tipoPersonal;formaProvision;adcripcionGrupos;adcripcionEscalas;nivelComplementoDestino;complementoEspecificoPuntos;complementoEspecificoEuros;observacionesRequisitos;situacion
1523;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE;DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL;SEGURIDAD CIUDADANA;CUERPO DE POLICIA;CP;CP008;POLICÍA LOCAL;NS;F;-;C1;A.E.;21;490;19436;TA-0;
1524;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE;DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL;SEGURIDAD CIUDADANA;CUERPO DE POLICIA;CP;CP008;POLICÍA LOCAL;NS;F;-;C1;A.E.;21;490;19436;TA-0;
1525;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE;DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL;SEGURIDAD CIUDADANA;CUERPO DE POLICIA;CP;CP008;POLICÍA LOCAL;NS;F;-;C1;A.E.;21;490;19436;TA-0;
1526;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE;DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL;SEGURIDAD CIUDADANA;CUERPO DE POLICIA;CP;CP008;POLICÍA LOCAL;NS;F;-;C1;A.E.;21;490;19436;TA-0;
1527;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE;DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL;SEGURIDAD CIUDADANA;CUERPO DE POLICIA;CP;CP008;POLICÍA LOCAL;NS;F;-;C1;A.E.;21;490;19436;TA-0;
1528;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE;DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL;SEGURIDAD CIUDADANA;CUERPO DE POLICIA;CP;CP008;POLICÍA LOCAL;NS;F;-;C1;A.E.;21;490;19436;TA-0;
1529;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE;DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL;SEGURIDAD CIUDADANA;CUERPO DE POLICIA;CP;CP008;POLICÍA LOCAL;NS;F;-;C1;A.E.;21;490;19436;TA-0;
1530;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE;DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL;SEGURIDAD CIUDADANA;CUERPO DE POLICIA;CP;CP008;POLICÍA LOCAL;NS;F;-;C1;A.E.;21;490;19436;TA-0;
1531;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE;DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL;SEGURIDAD CIUDADANA;CUERPO DE POLICIA;CP;CP008;POLICÍA LOCAL;NS;F;-;C1;A.E.;21;490;19436;TA-0;
1532;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE;DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL;SEGURIDAD CIUDADANA;CUERPO DE POLICIA;CP;CP008;POLICÍA LOCAL;NS;F;-;C1;A.E.;21;490;19436;TA-0;
1533;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE;DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL;SEGURIDAD CIUDADANA;CUERPO DE POLICIA;CP;CP008;POLICÍA LOCAL;NS;F;-;C1;A.E.;21;490;19436;TA-0;
1534;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE;DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL;SEGURIDAD CIUDADANA;CUERPO DE POLICIA;CP;CP008;POLICÍA LOCAL;NS;F;-;C1;A.E.;21;490;19436;TA-0;
1535;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE;DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL;SEGURIDAD CIUDADANA;CUERPO DE POLICIA;CP;CP008;POLICÍA LOCAL;NS;F;-;C1;A.E.;21;490;19436;TA-0;
1536;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE;DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL;SEGURIDAD CIUDADANA;CUERPO DE POLICIA;CP;CP008;POLICÍA LOCAL;NS;F;-;C1;A.E.;21;490;19436;TA-0;
1537;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE;DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL;SEGURIDAD CIUDADANA;CUERPO DE POLICIA;CP;CP008;POLICÍA LOCAL;NS;F;-;C1;A.E.;21;490;19436;TA-0;
1538;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE;DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL;SEGURIDAD CIUDADANA;CUERPO DE POLICIA;CP;CP008;POLICÍA LOCAL;NS;F;-;C1;A.E.;21;490;19436;TA-0;
1539;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE;DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL;SEGURIDAD CIUDADANA;CUERPO DE POLICIA;CP;CP008;POLICÍA LOCAL;NS;F;-;C1;A.E.;21;490;19436;TA-0;
1540;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE;DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL;SEGURIDAD CIUDADANA;CUERPO DE POLICIA;CP;CP008;POLICÍA LOCAL;NS;F;-;C1;A.E.;21;490;19436;TA-0;
1541;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE;DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL;SEGURIDAD CIUDADANA;CUERPO DE POLICIA;CP;CP008;POLICÍA LOCAL;NS;F;-;C1;A.E.;21;490;19436;TA-0;
1542;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE;DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL;SEGURIDAD CIUDADANA;CUERPO DE POLICIA;CP;CP008;POLICÍA LOCAL;NS;F;-;C1;A.E.;21;490;19436;TA-0;
1543;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE;DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL;SEGURIDAD CIUDADANA;CUERPO DE POLICIA;CP;CP008;POLICÍA LOCAL;NS;F;-;C1;A.E.;21;490;19436;TA-0;
1544;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE;DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL;SEGURIDAD CIUDADANA;CUERPO DE POLICIA;CP;CP008;POLICÍA LOCAL;NS;F;-;C1;A.E.;21;490;19436;TA-0;
1545;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE;DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL;SEGURIDAD CIUDADANA;CUERPO DE POLICIA;CP;CP008;POLICÍA LOCAL;NS;F;-;C1;A.E.;21;490;19436;TA-0;
1546;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE;DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL;SEGURIDAD CIUDADANA;CUERPO DE POLICIA;CP;CP008;POLICÍA LOCAL;NS;F;-;C1;A.E.;21;490;19436;TA-0;
1547;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE;DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL;SEGURIDAD CIUDADANA;CUERPO DE POLICIA;CP;CP008;POLICÍA LOCAL;NS;F;-;C1;A.E.;21;490;19436;TA-0;
1548;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE;DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL;SEGURIDAD CIUDADANA;CUERPO DE POLICIA;CP;CP008;POLICÍA LOCAL;NS;F;-;C1;A.E.;21;490;19436;TA-0;VACANTE
1549;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE;DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL;SEGURIDAD CIUDADANA;CUERPO DE POLICIA;CP;CP008;POLICÍA LOCAL;NS;F;-;C1;A.E.;21;490;19436;TA-0;VACANTE
1550;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE;DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL;SEGURIDAD CIUDADANA;CUERPO DE POLICIA;CP;CP008;POLICÍA LOCAL;NS;F;-;C1;A.E.;21;490;19436;TA-0;
1551;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE;DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL;SEGURIDAD CIUDADANA;CUERPO DE POLICIA;CP;CP008;POLICÍA LOCAL;NS;F;-;C1;A.E.;21;490;19436;TA-0;
1552;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE;DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL;SEGURIDAD CIUDADANA;CUERPO DE POLICIA;CP;CP008;POLICÍA LOCAL;NS;F;-;C1;A.E.;21;490;19436;TA-0;
1553;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE;DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL;SEGURIDAD CIUDADANA;CUERPO DE POLICIA;CP;CP008;POLICÍA LOCAL;NS;F;-;C1;A.E.;21;490;19436;TA-0;VACANTE
1554;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE;DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL;SEGURIDAD CIUDADANA;CUERPO DE POLICIA;CP;CP008;POLICÍA LOCAL;NS;F;-;C1;A.E.;21;490;19436;TA-0;
1555;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE;DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL;SEGURIDAD CIUDADANA;CUERPO DE POLICIA;CP;CP008;POLICÍA LOCAL;NS;F;-;C1;A.E.;21;490;19436;TA-0;
1556;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE;DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL;SEGURIDAD CIUDADANA;CUERPO DE POLICIA;CP;CP008;POLICÍA LOCAL;NS;F;-;C1;A.E.;21;490;19436;TA-0;VACANTE
1557;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE;DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL;SEGURIDAD CIUDADANA;CUERPO DE POLICIA;CP;CP008;POLICÍA LOCAL;NS;F;-;C1;A.E.;21;490;19436;TA-0;
1558;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE;DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL;SEGURIDAD CIUDADANA;CUERPO DE POLICIA;CP;CP008;POLICÍA LOCAL;NS;F;-;C1;A.E.;21;490;19436;TA-0;VACANTE
1559;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE;DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL;SEGURIDAD CIUDADANA;CUERPO DE POLICIA;CP;CP008;POLICÍA LOCAL;NS;F;-;C1;A.E.;21;490;19436;TA-0;VACANTE
1560;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE;DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL;SEGURIDAD CIUDADANA;CUERPO DE POLICIA;CP;CP008;POLICÍA LOCAL;NS;F;-;C1;A.E.;21;490;19436;TA-0;
1561;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE;DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL;SEGURIDAD CIUDADANA;CUERPO DE POLICIA;CP;CP008;POLICÍA LOCAL;NS;F;-;C1;A.E.;21;490;19436;TA-0;
1562;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE;DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL;SEGURIDAD CIUDADANA;CUERPO DE POLICIA;CP;CP008;POLICÍA LOCAL;NS;F;-;C1;A.E.;21;490;19436;TA-0;
1563;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE;DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL;SEGURIDAD CIUDADANA;CUERPO DE POLICIA;CP;CP008;POLICÍA LOCAL;NS;F;-;C1;A.E.;21;490;19436;TA-0;
1564;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE;DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL;SEGURIDAD CIUDADANA;CUERPO DE POLICIA;CP;CP008;POLICÍA LOCAL;NS;F;-;C1;A.E.;21;490;19436;TA-0;
1565;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE;DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL;SEGURIDAD CIUDADANA;CUERPO DE POLICIA;CP;CP008;POLICÍA LOCAL;NS;F;-;C1;A.E.;21;490;19436;TA-0;
1566;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE;DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL;SEGURIDAD CIUDADANA;CUERPO DE POLICIA;CP;CP008;POLICÍA LOCAL;NS;F;-;C1;A.E.;21;490;19436;TA-0;
1567;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE;DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL;SEGURIDAD CIUDADANA;CUERPO DE POLICIA;CP;CP008;POLICÍA LOCAL;NS;F;-;C1;A.E.;21;490;19436;TA-0;
1568;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE;DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL;SEGURIDAD CIUDADANA;CUERPO DE POLICIA;CP;CP008;POLICÍA LOCAL;NS;F;-;C1;A.E.;21;490;19436;TA-0;VACANTE
1569;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE;DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL;SEGURIDAD CIUDADANA;CUERPO DE POLICIA;CP;CP008;POLICÍA LOCAL;NS;F;-;C1;A.E.;21;490;19436;TA-0;
1570;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE;DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL;SEGURIDAD CIUDADANA;CUERPO DE POLICIA;CP;CP008;POLICÍA LOCAL;NS;F;-;C1;A.E.;21;490;19436;TA-0;
1571;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE;DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL;SEGURIDAD CIUDADANA;CUERPO DE POLICIA;CP;CP008;POLICÍA LOCAL;NS;F;-;C1;A.E.;21;490;19436;TA-0;
1572;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE;DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL;SEGURIDAD CIUDADANA;CUERPO DE POLICIA;CP;CP008;POLICÍA LOCAL;NS;F;-;C1;A.E.;21;490;19436;TA-0;
1573;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE;DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL;SEGURIDAD CIUDADANA;CUERPO DE POLICIA;CP;CP008;POLICÍA LOCAL;NS;F;-;C1;A.E.;21;490;19436;TA-0;
1574;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE;DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL;SEGURIDAD CIUDADANA;CUERPO DE POLICIA;CP;CP008;POLICÍA LOCAL;NS;F;-;C1;A.E.;21;490;19436;TA-0;VACANTE
1575;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE;DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL;SEGURIDAD CIUDADANA;CUERPO DE POLICIA;CP;CP008;POLICÍA LOCAL;NS;F;-;C1;A.E.;21;490;19436;TA-0;VACANTE
1576;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE;DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL;SEGURIDAD CIUDADANA;CUERPO DE POLICIA;CP;CP008;POLICÍA LOCAL;NS;F;-;C1;A.E.;21;490;19436;TA-0;
1577;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE;DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL;SEGURIDAD CIUDADANA;CUERPO DE POLICIA;CP;CP008;POLICÍA LOCAL;NS;F;-;C1;A.E.;21;490;19436;TA-0;
1578;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE;DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL;SEGURIDAD CIUDADANA;CUERPO DE POLICIA;CP;CP008;POLICÍA LOCAL;NS;F;-;C1;A.E.;21;490;19436;TA-0;
1579;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE;DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL;SEGURIDAD CIUDADANA;CUERPO DE POLICIA;CP;CP008;POLICÍA LOCAL;NS;F;-;C1;A.E.;21;490;19436;TA-0;
1580;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE;DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL;SEGURIDAD CIUDADANA;CUERPO DE POLICIA;CP;CP008;POLICÍA LOCAL;NS;F;-;C1;A.E.;21;490;19436;TA-0;VACANTE
1581;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE;DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL;SEGURIDAD CIUDADANA;CUERPO DE POLICIA;CP;CP008;POLICÍA LOCAL;NS;F;-;C1;A.E.;21;490;19436;TA-0;
1582;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE;DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL;SEGURIDAD CIUDADANA;CUERPO DE POLICIA;CP;CP008;POLICÍA LOCAL;NS;F;-;C1;A.E.;21;490;19436;TA-0;
1583;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE;DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL;SEGURIDAD CIUDADANA;CUERPO DE POLICIA;CP;CP008;POLICÍA LOCAL;NS;F;-;C1;A.E.;21;490;19436;TA-0;
1584;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE;DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL;SEGURIDAD CIUDADANA;CUERPO DE POLICIA;CP;CP008;POLICÍA LOCAL;NS;F;-;C1;A.E.;21;490;19436;TA-0;
1585;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE;DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL;SEGURIDAD CIUDADANA;CUERPO DE POLICIA;CP;CP008;POLICÍA LOCAL;NS;F;-;C1;A.E.;21;490;19436;TA-0;
1586;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE;DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL;SEGURIDAD CIUDADANA;CUERPO DE POLICIA;CP;CP008;POLICÍA LOCAL;NS;F;-;C1;A.E.;21;490;19436;TA-0;
1587;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE;DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL;SEGURIDAD CIUDADANA;CUERPO DE POLICIA;CP;CP008;POLICÍA LOCAL;NS;F;-;C1;A.E.;21;490;19436;TA-0;
1588;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE;DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL;SEGURIDAD CIUDADANA;CUERPO DE POLICIA;CP;CP008;POLICÍA LOCAL;NS;F;-;C1;A.E.;21;490;19436;TA-0;VACANTE
